ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2020-04-30 09:24:23 094m





Relative time;HS4-50(17297).Kladivko;HS4-50(17297).Snimac1;HS4-50(17297).Snimac2
s;V;V;V
-0.04710912;2.5E-5;0.00013;0.0078
-0.047104;-7.6E-5;6.9E-5;0.0073
-0.04709888;0;0.00013;0.0076
-0.04709376;7.6E-5;0.0001;0.0076
-0.04708864;2.5E-5;8.2E-5;0.0078
-0.04708352;0;5E-5;0.0078
-0.0470784;5.1E-5;6.3E-6;0.0076
-0.04707328;2.5E-5;5.7E-5;0.0071
-0.04706816;2.5E-5;0.00014;0.0076
-0.04706304;0;0.00014;0.0083
-0.04705792;-2.5E-5;0.00014;0.0078
-0.0470528;7.6E-5;0.00014;0.0078
-0.04704768;-0.00013;0.00014;0.0076
-0.04704256;-0.0001;0.00017;0.0076
-0.04703744;-0.0001;9.4E-5;0.0068
-0.04703232;-7.6E-5;0.00012;0.0076
-0.0470272;-2.5E-5;0.00012;0.0081
-0.04702208;2.5E-5;9.4E-5;0.0073
-0.04701696;-7.6E-5;0.00019;0.0071
-0.04701184;-5.1E-5;0.00022;0.0076
-0.04700672;0;0.00021;0.0081
-0.0470016;-5.1E-5;0.00013;0.0078
-0.04699648;2.5E-5;8.2E-5;0.0086
-0.04699136;2.5E-5;8.8E-5;0.0078
-0.04698624;-0.0001;8.2E-5;0.0083
-0.04698112;-5.1E-5;0.00012;0.0086
-0.046976;-2.5E-5;0.00018;0.0081
-0.04697088;5.1E-5;6.3E-5;0.0083
-0.04696576;5.1E-5;3.1E-5;0.0081
-0.04696064;2.5E-5;-1.9E-5;0.0081
-0.04695552;2.5E-5;7.5E-5;0.0081
-0.0469504;2.5E-5;0.00011;0.0078
-0.04694528;0;0.00023;0.0078
-0.04694016;-2.5E-5;0.00017;0.0078
-0.04693504;2.5E-5;0.00013;0.0073
-0.04692992;5.1E-5;0.00017;0.0076
-0.0469248;5.1E-5;0.00013;0.0078
-0.04691968;2.5E-5;0.00017;0.0081
-0.04691456;0;0.00016;0.0081
-0.04690944;5.1E-5;0.00019;0.0078
-0.04690432;-2.5E-5;0.00013;0.0076
-0.0468992;0.0001;0.00013;0.0076
-0.04689408;-2.5E-5;5E-5;0.0076
-0.04688896;2.5E-5;-6.3E-6;0.0078
-0.04688384;5.1E-5;-5.7E-5;0.0078
-0.04687872;-5.1E-5;3.8E-5;0.0081
-0.0468736;-2.5E-5;0.00015;0.0076
-0.04686848;-0.0001;0.00022;0.0078
-0.04686336;-7.6E-5;0.00021;0.0073
-0.04685824;5.1E-5;0.00014;0.0078
-0.04685312;2.5E-5;0.00015;0.0081
-0.046848;0;0.0003;0.0083
-0.04684288;7.6E-5;0.00029;0.0076
-0.04683776;0;0.00025;0.0076
-0.04683264;0;0.00018;0.0076
-0.04682752;-2.5E-5;0.00021;0.0078
-0.0468224;7.6E-5;0.00028;0.0078
-0.04681728;-2.5E-5;0.00021;0.0081
-0.04681216;5.1E-5;0.00018;0.0076
-0.04680704;-2.5E-5;8.2E-5;0.0078
-0.04680192;0;0.00013;0.0076
-0.0467968;2.5E-5;0.00011;0.0073
-0.04679168;7.6E-5;0.00011;0.0081
-0.04678656;2.5E-5;8.2E-5;0.0073
-0.04678144;0;0.00011;0.0083
-0.04677632;5.1E-5;0.00013;0.0081
-0.0467712;0;8.2E-5;0.0078
-0.04676608;2.5E-5;0.00012;0.0081
-0.04676096;-7.6E-5;0.00011;0.0073
-0.04675584;-2.5E-5;0.00012;0.0076
-0.04675072;-2.5E-5;5.7E-5;0.0071
-0.0467456;2.5E-5;-3.1E-5;0.0078
-0.04674048;-2.5E-5;-1.9E-5;0.0078
-0.04673536;-2.5E-5;-1.3E-5;0.0083
-0.04673024;0;7.5E-5;0.0076
-0.04672512;0;0.00015;0.0071
-0.04672;-2.5E-5;0.00017;0.0073
-0.04671488;0;0.00014;0.0083
-0.04670976;-2.5E-5;0.00012;0.0078
-0.04670464;0.0001;9.4E-5;0.0083
-0.04669952;7.6E-5;3.1E-5;0.0086
-0.0466944;2.5E-5;0.00011;0.0081
-0.04668928;0;0.00014;0.0088
-0.04668416;-5.1E-5;0.00013;0.0076
-0.04667904;0;0.00014;0.0076
-0.04667392;-2.5E-5;0.00012;0.0076
-0.0466688;2.5E-5;6.3E-5;0.0078
-0.04666368;0;2.5E-5;0.0078
-0.04665856;-2.5E-5;9.4E-5;0.0081
-0.04665344;-5.1E-5;6.9E-5;0.0086
-0.04664832;-2.5E-5;5.7E-5;0.0073
-0.0466432;-2.5E-5;6.3E-5;0.0086
-0.04663808;-2.5E-5;0.00014;0.0081
-0.04663296;-5.1E-5;0.00021;0.0081
-0.04662784;2.5E-5;0.00023;0.0081
-0.04662272;-2.5E-5;0.0002;0.0086
-0.0466176;-2.5E-5;0.00021;0.0081
-0.04661248;-5.1E-5;0.00022;0.0078
-0.04660736;7.6E-5;0.00012;0.0071
-0.04660224;0;8.2E-5;0.0071
-0.04659712;-2.5E-5;0.00016;0.0078
-0.046592;0;0.00019;0.0083
-0.04658688;0;0.00017;0.0076
-0.04658176;0.00013;0.00019;0.0078
-0.04657664;5.1E-5;0.00014;0.0086
-0.04657152;5.1E-5;0.00018;0.0086
-0.0465664;5.1E-5;0.00019;0.0081
-0.04656128;2.5E-5;0.00023;0.0073
-0.04655616;2.5E-5;0.00021;0.0076
-0.04655104;0;0.00014;0.0078
-0.04654592;-2.5E-5;0.00011;0.0076
-0.0465408;5.1E-5;8.8E-5;0.0081
-0.04653568;5.1E-5;5E-5;0.0078
-0.04653056;-2.5E-5;5.7E-5;0.0073
-0.04652544;-2.5E-5;6.3E-5;0.0068
-0.04652032;0.00013;2.5E-5;0.0076
-0.0465152;5.1E-5;2.5E-5;0.0078
-0.04651008;7.6E-5;0.00011;0.0073
-0.04650496;0.00015;8.2E-5;0.0071
-0.04649984;0.0001;9.4E-5;0.0081
-0.04649472;7.6E-5;0.0001;0.0076
-0.0464896;2.5E-5;0.0001;0.0083
-0.04648448;-2.5E-5;8.2E-5;0.0076
-0.04647936;5.1E-5;4.4E-5;0.0073
-0.04647424;0;0.00013;0.0083
-0.04646912;-2.5E-5;0.00015;0.0078
-0.046464;-5.1E-5;0.00019;0.0081
-0.04645888;-7.6E-5;0.00011;0.0076
-0.04645376;-2.5E-5;0.00015;0.0073
-0.04644864;-0.0001;0.00015;0.0078
-0.04644352;-0.00013;0.00016;0.0078
-0.0464384;5.1E-5;0.00016;0.0073
-0.04643328;0;0.0002;0.0088
-0.04642816;-0.00018;0.0001;0.0083
-0.04642304;-0.00015;4.4E-5;0.0083
-0.04641792;-0.0001;7.5E-5;0.0076
-0.0464128;-5.1E-5;6.9E-5;0.0078
-0.04640768;-0.0001;0.00011;0.0081
-0.04640256;0;0.00016;0.0076
-0.04639744;2.5E-5;0.00013;0.0076
-0.04639232;-5.1E-5;2.5E-5;0.0081
-0.0463872;-7.6E-5;4.4E-5;0.0083
-0.04638208;-2.5E-5;6.9E-5;0.0081
-0.04637696;-0.00013;0.00018;0.0081
-0.04637184;-2.5E-5;0.00024;0.0083
-0.04636672;0;0.00017;0.0083
-0.0463616;-2.5E-5;0.00011;0.0083
-0.04635648;-2.5E-5;8.2E-5;0.0081
-0.04635136;2.5E-5;3.8E-5;0.0081
-0.04634624;2.5E-5;0.00011;0.0078
-0.04634112;7.6E-5;0.00011;0.0078
-0.046336;-2.5E-5;0.00023;0.0076
-0.04633088;-2.5E-5;0.00023;0.0078
-0.04632576;-5.1E-5;0.00023;0.0083
-0.04632064;-5.1E-5;0.00022;0.0078
-0.04631552;-0.0001;0.00023;0.0076
-0.0463104;-7.6E-5;0.00022;0.0076
-0.04630528;0;0.00024;0.0073
-0.04630016;-5.1E-5;0.00014;0.0076
-0.04629504;-7.6E-5;0.00014;0.0071
-0.04628992;-7.6E-5;0.0001;0.0076
-0.0462848;-7.6E-5;0.00013;0.0076
-0.04627968;-2.5E-5;0.00013;0.0076
-0.04627456;-2.5E-5;0.00019;0.0073
-0.04626944;2.5E-5;0.00013;0.0076
-0.04626432;5.1E-5;0.00014;0.0076
-0.0462592;0;0.00016;0.0078
-0.04625408;7.6E-5;0.00018;0.0081
-0.04624896;5.1E-5;0.00019;0.0081
-0.04624384;5.1E-5;0.00017;0.0076
-0.04623872;2.5E-5;0.0002;0.0078
-0.0462336;-2.5E-5;0.00018;0.0078
-0.04622848;5.1E-5;0.00029;0.0081
-0.04622336;5.1E-5;0.0002;0.0081
-0.04621824;2.5E-5;0.00018;0.0078
-0.04621312;7.6E-5;0.00021;0.0076
-0.046208;2.5E-5;0.00016;0.0081
-0.04620288;-2.5E-5;0.00011;0.0076
-0.04619776;0;0.00014;0.0073
-0.04619264;-0.00013;0.00014;0.0066
-0.04618752;-7.6E-5;0.00014;0.0076
-0.0461824;2.5E-5;0.00024;0.0078
-0.04617728;-0.0001;0.00035;0.0078
-0.04617216;-7.6E-5;0.00033;0.0076
-0.04616704;-2.5E-5;0.0003;0.0076
-0.04616192;5.1E-5;0.00018;0.0076
-0.0461568;0.00013;0.00013;0.0083
-0.04615168;0.0001;0.00012;0.0086
-0.04614656;2.5E-5;0.00012;0.0078
-0.04614144;2.5E-5;0.00016;0.0078
-0.04613632;5.1E-5;0.00016;0.0081
-0.0461312;2.5E-5;0.00024;0.0078
-0.04612608;5.1E-5;0.00019;0.0078
-0.04612096;-2.5E-5;0.00016;0.0071
-0.04611584;-0.0001;0.00019;0.0071
-0.04611072;2.5E-5;0.00011;0.0071
-0.0461056;-7.6E-5;0.00014;0.0086
-0.04610048;-7.6E-5;0.0001;0.0078
-0.04609536;-2.5E-5;0.00014;0.0078
-0.04609024;0;0.00024;0.0076
-0.04608512;0;0.00026;0.0078
-0.04608;7.6E-5;0.00021;0.0078
-0.04607488;-2.5E-5;0.00021;0.0081
-0.04606976;-5.1E-5;0.00019;0.0081
-0.04606464;2.5E-5;0.00019;0.0081
-0.04605952;-7.6E-5;0.00023;0.0083
-0.0460544;0;0.00011;0.0078
-0.04604928;0;0.00019;0.0078
-0.04604416;2.5E-5;0.00021;0.0071
-0.04603904;7.6E-5;0.00012;0.0071
-0.04603392;5.1E-5;9.4E-5;0.0081
-0.0460288;-2.5E-5;8.2E-5;0.0081
-0.04602368;5.1E-5;0.00017;0.0073
-0.04601856;0.0001;0.00013;0.0073
-0.04601344;5.1E-5;0.00017;0.0078
-0.04600832;0.0001;0.00017;0.0076
-0.0460032;7.6E-5;0.00012;0.0081
-0.04599808;5.1E-5;6.3E-5;0.0078
-0.04599296;-2.5E-5;5E-5;0.0071
-0.04598784;5.1E-5;0.00012;0.0081
-0.04598272;0;0.00014;0.0078
-0.0459776;-2.5E-5;0.00013;0.0083
-0.04597248;0;8.8E-5;0.0076
-0.04596736;0;3.8E-5;0.0076
-0.04596224;-2.5E-5;3.1E-5;0.0086
-0.04595712;0;9.4E-5;0.0078
-0.045952;2.5E-5;0.00011;0.0081
-0.04594688;5.1E-5;0.00017;0.0083
-0.04594176;2.5E-5;0.00021;0.0081
-0.04593664;5.1E-5;0.00017;0.0081
-0.04593152;2.5E-5;8.8E-5;0.0083
-0.0459264;7.6E-5;8.2E-5;0.0081
-0.04592128;2.5E-5;7.5E-5;0.0083
-0.04591616;0.0001;0.00013;0.0083
-0.04591104;0;1.3E-5;0.0076
-0.04590592;0;3.1E-5;0.0083
-0.0459008;-5.1E-5;5.7E-5;0.0078
-0.04589568;0.0001;7.5E-5;0.0076
-0.04589056;7.6E-5;0.00016;0.0081
-0.04588544;5.1E-5;5.7E-5;0.0083
-0.04588032;0;4.4E-5;0.0078
-0.0458752;0.0001;0.00014;0.0073
-0.04587008;2.5E-5;0.00019;0.0073
-0.04586496;0.0001;0.00026;0.0073
-0.04585984;5.1E-5;0.00028;0.0086
-0.04585472;2.5E-5;0.00021;0.0081
-0.0458496;-7.6E-5;0.00027;0.0076
-0.04584448;-5.1E-5;0.00027;0.0076
-0.04583936;5.1E-5;0.00016;0.0088
-0.04583424;0;0.00011;0.0088
-0.04582912;0;1.9E-5;0.0078
-0.045824;0;-2.5E-5;0.0076
-0.04581888;-5.1E-5;-6.3E-6;0.0073
-0.04581376;-2.5E-5;5E-5;0.0071
-0.04580864;0.00013;0.00013;0.0078
-0.04580352;2.5E-5;0.0002;0.0078
-0.0457984;2.5E-5;0.00012;0.0076
-0.04579328;0.0001;7.5E-5;0.0073
-0.04578816;7.6E-5;4.4E-5;0.0078
-0.04578304;0.00013;4.4E-5;0.0076
-0.04577792;0.0001;0;0.0073
-0.0457728;0.00013;1.3E-5;0.0073
-0.04576768;7.6E-5;3.1E-5;0.0071
-0.04576256;0.0001;6.3E-6;0.0073
-0.04575744;0.00013;5E-5;0.0071
-0.04575232;5.1E-5;4.4E-5;0.0081
-0.0457472;5.1E-5;0.00013;0.0076
-0.04574208;0.00013;9.4E-5;0.0086
-0.04573696;5.1E-5;4.4E-5;0.0078
-0.04573184;-7.6E-5;6.9E-5;0.0078
-0.04572672;7.6E-5;8.8E-5;0.0076
-0.0457216;-2.5E-5;0.00019;0.0078
-0.04571648;7.6E-5;0.00024;0.0073
-0.04571136;5.1E-5;0.0003;0.0068
-0.04570624;2.5E-5;0.00021;0.0076
-0.04570112;2.5E-5;0.00018;0.0078
-0.045696;5.1E-5;0.00014;0.0083
-0.04569088;2.5E-5;0.0001;0.0081
-0.04568576;2.5E-5;8.8E-5;0.0083
-0.04568064;0;0.00015;0.0076
-0.04567552;7.6E-5;0.00018;0.0081
-0.0456704;5.1E-5;0.00016;0.0083
-0.04566528;-2.5E-5;0.00013;0.0076
-0.04566016;-2.5E-5;7.5E-5;0.0066
-0.04565504;5.1E-5;0.00013;0.0076
-0.04564992;0.0001;0.00021;0.0083
-0.0456448;7.6E-5;0.00018;0.0081
-0.04563968;5.1E-5;0.00014;0.0076
-0.04563456;5.1E-5;0.00012;0.0081
-0.04562944;2.5E-5;0.00012;0.0081
-0.04562432;0;0.00014;0.0076
-0.0456192;0;0.00016;0.0076
-0.04561408;2.5E-5;0.0002;0.0071
-0.04560896;7.6E-5;0.00018;0.0076
-0.04560384;2.5E-5;0.00018;0.0076
-0.04559872;-7.6E-5;0.00021;0.0083
-0.0455936;-2.5E-5;0.00021;0.0081
-0.04558848;-5.1E-5;0.0002;0.0078
-0.04558336;-0.0001;9.4E-5;0.0088
-0.04557824;-2.5E-5;6.9E-5;0.0078
-0.04557312;-0.0001;0.00012;0.0078
-0.045568;0;0.00016;0.0076
-0.04556288;-7.6E-5;0.00023;0.0076
-0.04555776;2.5E-5;0.00014;0.0073
-0.04555264;0;0.00012;0.0086
-0.04554752;2.5E-5;0.00014;0.0081
-0.0455424;-0.00013;6.9E-5;0.0081
-0.04553728;-2.5E-5;0.00013;0.0081
-0.04553216;-2.5E-5;0.00011;0.0076
-0.04552704;-2.5E-5;7.5E-5;0.0081
-0.04552192;5.1E-5;4.4E-5;0.0081
-0.0455168;2.5E-5;3.1E-5;0.0073
-0.04551168;0;7.5E-5;0.0076
-0.04550656;0;0.00012;0.0073
-0.04550144;0;-6.3E-6;0.0076
-0.04549632;2.5E-5;1.9E-5;0.0076
-0.0454912;0;-3.1E-5;0.0078
-0.04548608;-5.1E-5;-5.7E-5;0.0078
-0.04548096;2.5E-5;4.4E-5;0.0078
-0.04547584;-2.5E-5;3.8E-5;0.0078
-0.04547072;0;4.4E-5;0.0083
-0.0454656;-5.1E-5;0.00011;0.0081
-0.04546048;5.1E-5;0.00011;0.0073
-0.04545536;2.5E-5;6.9E-5;0.0076
-0.04545024;-2.5E-5;6.3E-5;0.0078
-0.04544512;-2.5E-5;8.2E-5;0.0071
-0.04544;-0.0001;4.4E-5;0.0076
-0.04543488;-2.5E-5;8.2E-5;0.0078
-0.04542976;2.5E-5;0.0001;0.0078
-0.04542464;-2.5E-5;0.00018;0.0078
-0.04541952;0;0.00017;0.0073
-0.0454144;0;0.0002;0.0073
-0.04540928;2.5E-5;0.00022;0.0078
-0.04540416;2.5E-5;0.00016;0.0071
-0.04539904;5.1E-5;0.00013;0.0071
-0.04539392;0.00023;9.4E-5;0.0078
-0.0453888;0.00018;8.8E-5;0.0073
-0.04538368;0.0001;7.5E-5;0.0076
-0.04537856;2.5E-5;0.00011;0.0076
-0.04537344;5.1E-5;0.00012;0.0078
-0.04536832;2.5E-5;0.00016;0.0078
-0.0453632;7.6E-5;0.00015;0.0078
-0.04535808;0.0001;0.00013;0.0081
-0.04535296;-5.1E-5;2.5E-5;0.0088
-0.04534784;5.1E-5;7.5E-5;0.0083
-0.04534272;2.5E-5;0.00013;0.0081
-0.0453376;7.6E-5;0.00013;0.0081
-0.04533248;5.1E-5;0.00015;0.0088
-0.04532736;2.5E-5;0.00013;0.0083
-0.04532224;-5.1E-5;0.00013;0.0088
-0.04531712;-5.1E-5;8.2E-5;0.0081
-0.045312;-0.0001;3.8E-5;0.0078
-0.04530688;-2.5E-5;1.9E-5;0.0086
-0.04530176;0;6.3E-6;0.0078
-0.04529664;0;5.7E-5;0.0078
-0.04529152;0.0001;0.00011;0.0073
-0.0452864;2.5E-5;0.00021;0.0081
-0.04528128;0;0.00021;0.0086
-0.04527616;0;0.0002;0.0083
-0.04527104;7.6E-5;0.00019;0.0083
-0.04526592;5.1E-5;0.00016;0.0083
-0.0452608;-0.0001;0.00018;0.0083
-0.04525568;-7.6E-5;0.00014;0.0078
-0.04525056;-7.6E-5;6.9E-5;0.0073
-0.04524544;0;1.3E-5;0.0078
-0.04524032;0;1.9E-5;0.0081
-0.0452352;5.1E-5;3.1E-5;0.0086
-0.04523008;-2.5E-5;5.7E-5;0.0086
-0.04522496;-7.6E-5;6.3E-5;0.0088
-0.04521984;-7.6E-5;0.0001;0.0088
-0.04521472;-7.6E-5;0.00014;0.0078
-0.0452096;-5.1E-5;0.00017;0.0086
-0.04520448;2.5E-5;0.0002;0.0083
-0.04519936;-0.0001;0.00015;0.0081
-0.04519424;5.1E-5;0.00017;0.0076
-0.04518912;5.1E-5;0.00018;0.0078
-0.045184;0;0.00017;0.0086
-0.04517888;2.5E-5;0.00013;0.0078
-0.04517376;2.5E-5;0.0002;0.0078
-0.04516864;5.1E-5;0.00028;0.0081
-0.04516352;5.1E-5;0.00035;0.0081
-0.0451584;5.1E-5;0.00036;0.0083
-0.04515328;-7.6E-5;0.00026;0.0078
-0.04514816;5.1E-5;0.00022;0.0078
-0.04514304;2.5E-5;0.00015;0.0081
-0.04513792;2.5E-5;0.00011;0.0078
-0.0451328;2.5E-5;9.4E-5;0.0081
-0.04512768;0.00013;0.00015;0.0076
-0.04512256;0.00013;0.00013;0.0076
-0.04511744;5.1E-5;3.1E-5;0.0083
-0.04511232;5.1E-5;1.9E-5;0.0078
-0.0451072;-5.1E-5;6.3E-6;0.0076
-0.04510208;-0.00013;1.3E-5;0.0078
-0.04509696;-7.6E-5;7.5E-5;0.0081
-0.04509184;-2.5E-5;0.00016;0.0083
-0.04508672;2.5E-5;0.00014;0.0081
-0.0450816;0;0.00016;0.0078
-0.04507648;0;0.00018;0.0088
-0.04507136;0;0.00016;0.0083
-0.04506624;2.5E-5;0.00016;0.0083
-0.04506112;5.1E-5;0.00011;0.0078
-0.045056;-5.1E-5;0.00011;0.0081
-0.04505088;-7.6E-5;0.00021;0.0076
-0.04504576;-7.6E-5;0.00017;0.0081
-0.04504064;-7.6E-5;0.00016;0.0081
-0.04503552;-5.1E-5;0.00018;0.0083
-0.0450304;-5.1E-5;0.00025;0.0081
-0.04502528;0;0.00024;0.0081
-0.04502016;7.6E-5;0.00025;0.0073
-0.04501504;0;0.00019;0.0076
-0.04500992;7.6E-5;8.2E-5;0.0088
-0.0450048;5.1E-5;0;0.0081
-0.04499968;0;3.1E-5;0.0081
-0.04499456;2.5E-5;0.00017;0.0078
-0.04498944;-0.00013;0.00022;0.0071
-0.04498432;2.5E-5;0.00021;0.0083
-0.0449792;0;0.00014;0.0073
-0.04497408;2.5E-5;8.8E-5;0.0073
-0.04496896;0.0001;3.1E-5;0.0073
-0.04496384;5.1E-5;1.3E-5;0.0076
-0.04495872;7.6E-5;3.8E-5;0.0078
-0.0449536;0;1.3E-5;0.0073
-0.04494848;2.5E-5;5E-5;0.0078
-0.04494336;0;8.2E-5;0.0078
-0.04493824;-0.00013;0.00016;0.0081
-0.04493312;-2.5E-5;0.00019;0.0071
-0.044928;2.5E-5;0.00019;0.0073
-0.04492288;2.5E-5;0.00022;0.0078
-0.04491776;5.1E-5;0.00022;0.0078
-0.04491264;0;0.00024;0.0076
-0.04490752;-2.5E-5;0.0003;0.0073
-0.0449024;-7.6E-5;0.00033;0.0071
-0.04489728;2.5E-5;0.00033;0.0081
-0.04489216;7.6E-5;0.00033;0.0073
-0.04488704;5.1E-5;0.00032;0.0073
-0.04488192;5.1E-5;0.00021;0.0073
-0.0448768;7.6E-5;0.00019;0.0076
-0.04487168;2.5E-5;0.00017;0.0071
-0.04486656;2.5E-5;0.00014;0.0083
-0.04486144;7.6E-5;0.00021;0.0078
-0.04485632;0;0.00014;0.0081
-0.0448512;2.5E-5;0.00016;0.0073
-0.04484608;-2.5E-5;0.00012;0.0081
-0.04484096;-5.1E-5;0.00013;0.0078
-0.04483584;-2.5E-5;0.0001;0.0073
-0.04483072;-2.5E-5;0.00012;0.0071
-0.0448256;7.6E-5;0.00015;0.0081
-0.04482048;0;0.00013;0.0081
-0.04481536;2.5E-5;0.00014;0.0076
-0.04481024;0;0.00013;0.0076
-0.04480512;-0.0001;7.5E-5;0.0081
-0.0448;2.5E-5;6.9E-5;0.0086
-0.04479488;2.5E-5;8.2E-5;0.0086
-0.04478976;5.1E-5;0.00011;0.0083
-0.04478464;0;7.5E-5;0.0081
-0.04477952;0;8.2E-5;0.0076
-0.0447744;5.1E-5;0.00011;0.0078
-0.04476928;2.5E-5;0.00011;0.0078
-0.04476416;-5.1E-5;0.0001;0.0078
-0.04475904;-0.0001;0.0001;0.0076
-0.04475392;2.5E-5;0.00018;0.0078
-0.0447488;0.00013;0.00015;0.0081
-0.04474368;5.1E-5;0.00026;0.0073
-0.04473856;2.5E-5;0.00025;0.0071
-0.04473344;0;0.00023;0.0076
-0.04472832;0.00015;0.00021;0.0083
-0.0447232;2.5E-5;0.00012;0.0078
-0.04471808;7.6E-5;0.0002;0.0078
-0.04471296;5.1E-5;0.00018;0.0078
-0.04470784;0;0.00016;0.0083
-0.04470272;5.1E-5;0.00021;0.0083
-0.0446976;0;0.0002;0.0083
-0.04469248;0;0.00026;0.0086
-0.04468736;0;0.00016;0.0088
-0.04468224;-2.5E-5;0.00013;0.0078
-0.04467712;0;9.4E-5;0.0081
-0.044672;2.5E-5;0.0001;0.0081
-0.04466688;2.5E-5;-1.3E-5;0.0086
-0.04466176;2.5E-5;6.3E-5;0.0078
-0.04465664;2.5E-5;0.00013;0.0083
-0.04465152;2.5E-5;0.00013;0.0081
-0.0446464;-0.0001;0.00017;0.0083
-0.04464128;0;0.00018;0.0083
-0.04463616;0;0.00015;0.0076
-0.04463104;-5.1E-5;0.00011;0.0081
-0.04462592;-5.1E-5;0.00016;0.0086
-0.0446208;-5.1E-5;0.00011;0.0081
-0.04461568;-7.6E-5;0.00016;0.0081
-0.04461056;-2.5E-5;0.00019;0.0081
-0.04460544;-5.1E-5;0.00021;0.0076
-0.04460032;5.1E-5;0.00026;0.0081
-0.0445952;-0.0001;0.00022;0.0078
-0.04459008;-5.1E-5;0.00021;0.0078
-0.04458496;-7.6E-5;0.00013;0.0078
-0.04457984;2.5E-5;5E-5;0.0083
-0.04457472;0;1.9E-5;0.0081
-0.0445696;0;0.0001;0.0073
-0.04456448;-5.1E-5;0.00016;0.0073
-0.04455936;-2.5E-5;0.00019;0.0076
-0.04455424;0;0.00018;0.0076
-0.04454912;0.00018;0.00013;0.0083
-0.044544;2.5E-5;0.00012;0.0081
-0.04453888;7.6E-5;6.3E-5;0.0068
-0.04453376;7.6E-5;5E-5;0.0081
-0.04452864;0;0.0001;0.0076
-0.04452352;0;9.4E-5;0.0081
-0.0445184;7.6E-5;4.4E-5;0.0081
-0.04451328;-7.6E-5;6.3E-6;0.0078
-0.04450816;0;5.7E-5;0.0086
-0.04450304;-2.5E-5;6.9E-5;0.0081
-0.04449792;-2.5E-5;6.3E-5;0.0078
-0.0444928;-7.6E-5;-6.3E-6;0.0081
-0.04448768;2.5E-5;0;0.0091
-0.04448256;2.5E-5;-6.3E-5;0.0078
-0.04447744;-5.1E-5;-6.3E-6;0.0081
-0.04447232;-7.6E-5;2.5E-5;0.0081
-0.0444672;-7.6E-5;0.00011;0.0073
-0.04446208;-7.6E-5;5.7E-5;0.0083
-0.04445696;-2.5E-5;6.3E-5;0.0081
-0.04445184;-7.6E-5;0.00014;0.0073
-0.04444672;-5.1E-5;0.0001;0.0078
-0.0444416;-2.5E-5;0.00013;0.0076
-0.04443648;0;7.5E-5;0.0071
-0.04443136;5.1E-5;6.3E-5;0.0076
-0.04442624;2.5E-5;8.8E-5;0.0073
-0.04442112;-5.1E-5;0.00013;0.0068
-0.044416;-7.6E-5;0.00021;0.0073
-0.04441088;0;0.00018;0.0063
-0.04440576;-0.0001;0.00016;0.0071
-0.04440064;-0.00018;0.00011;0.0076
-0.04439552;-5.1E-5;3.1E-5;0.0071
-0.0443904;-5.1E-5;1.9E-5;0.0076
-0.04438528;-2.5E-5;0.00011;0.0083
-0.04438016;0;0.00017;0.0081
-0.04437504;0;0.00018;0.0086
-0.04436992;0;0.00018;0.0083
-0.0443648;-5.1E-5;0.00011;0.0081
-0.04435968;2.5E-5;0.00021;0.0078
-0.04435456;-2.5E-5;0.00019;0.0078
-0.04434944;-2.5E-5;0.00015;0.0076
-0.04434432;0;0.00011;0.0076
-0.0443392;5.1E-5;0.00015;0.0083
-0.04433408;0;0.00011;0.0083
-0.04432896;0;6.9E-5;0.0083
-0.04432384;-7.6E-5;0.00011;0.0081
-0.04431872;0;0.00011;0.0078
-0.0443136;-7.6E-5;5E-5;0.0086
-0.04430848;7.6E-5;-1.9E-5;0.0086
-0.04430336;2.5E-5;4.4E-5;0.0081
-0.04429824;-2.5E-5;6.3E-5;0.0083
-0.04429312;0;0.00013;0.0083
-0.044288;0.0001;0.00018;0.0083
-0.04428288;0;0.00018;0.0081
-0.04427776;2.5E-5;0.00018;0.0088
-0.04427264;0;0.0001;0.0086
-0.04426752;7.6E-5;8.8E-5;0.0073
-0.0442624;0;0.00013;0.0078
-0.04425728;-5.1E-5;3.1E-5;0.0078
-0.04425216;2.5E-5;7.5E-5;0.0078
-0.04424704;5.1E-5;8.2E-5;0.0076
-0.04424192;-5.1E-5;0.00011;0.0078
-0.0442368;-5.1E-5;0.00012;0.0078
-0.04423168;-0.00015;6.3E-5;0.0086
-0.04422656;-5.1E-5;5.7E-5;0.0083
-0.04422144;-0.00013;0.00015;0.0078
-0.04421632;-2.5E-5;0.00019;0.0076
-0.0442112;-7.6E-5;0.00021;0.0073
-0.04420608;-0.0001;0.00022;0.0073
-0.04420096;-2.5E-5;0.00023;0.0081
-0.04419584;2.5E-5;0.00016;0.0076
-0.04419072;-2.5E-5;0.00016;0.0078
-0.0441856;5.1E-5;0.00015;0.0083
-0.04418048;-2.5E-5;0.00018;0.0081
-0.04417536;-0.00013;0.00024;0.0081
-0.04417024;-2.5E-5;0.00023;0.0086
-0.04416512;2.5E-5;0.00023;0.0091
-0.04416;-0.00013;0.00015;0.0086
-0.04415488;-7.6E-5;0.00016;0.0088
-0.04414976;-5.1E-5;0.00012;0.0081
-0.04414464;0;0.00021;0.0088
-0.04413952;-2.5E-5;0.00017;0.0081
-0.0441344;-7.6E-5;0.00018;0.0083
-0.04412928;0;0.00023;0.0088
-0.04412416;0;0.00026;0.0081
-0.04411904;-0.00013;0.00027;0.0086
